1.07461e-07 0 0 3.57631e+45 1.07962e+48 2.09813e+57 0 0 1.23794e+43 3.92041e+50 1.1965e+46 0 0 1
1.24094e-07 0 0 8.53606e+45 1.19869e+48 1.83195e+57 0 0 1.42955e+43 3.39494e+50 1.1965e+46 0 0 1
1.43301e-07 0 0 1.83203e+46 1.32601e+48 1.59348e+57 0 0 1.65082e+43 2.93989e+50 1.1965e+46 0 0 1
1.65482e-07 0 0 3.58396e+46 1.46125e+48 1.38058e+57 0 0 1.90633e+43 2.54584e+50 1.1965e+46 0 0 1
1.91095e-07 0 0 6.46678e+46 1.60399e+48 1.19127e+57 0 0 2.2014e+43 2.20461e+50 1.1965e+46 0 0 1
2.20673e-07 0 0 1.0874e+47 1.75384e+48 1.02375e+57 0 0 2.54214e+43 1.90911e+50 1.1965e+46 0 0 1
2.5483e-07 0 0 1.71957e+47 1.91054e+48 8.76327e+56 0 0 2.93561e+43 1.65322e+50 1.1965e+46 0 0 1
2.94273e-07 0 0 2.57796e+47 2.07419e+48 7.47418e+56 0 0 3.38999e+43 1.43163e+50 1.1965e+46 0 0 1
3.39821e-07 0 0 3.69072e+47 2.24545e+48 6.35493e+56 0 0 3.9147e+43 1.23974e+50 1.1965e+46 0 0 1
3.92419e-07 0 0 5.07914e+47 2.4259e+48 5.39067e+56 0 0 4.52063e+43 1.07357e+50 1.1965e+46 0 0 1
4.53158e-07 0 0 6.76005e+47 2.61825e+48 4.56673e+56 0 0 5.22034e+43 9.29676e+49 1.1965e+46 0 0 1
5.23299e-07 0 0 8.75046e+47 2.82664e+48 3.86848e+56 0 0 6.02835e+43 8.05067e+49 1.1965e+46 0 0 1
6.04296e-07 0 0 1.10731e+48 3.05671e+48 3.28133e+56 0 0 6.96143e+43 6.97159e+49 1.1965e+46 0 0 1
6.97831e-07 0 0 1.37617e+48 3.31549e+48 2.79077e+56 0 0 8.03894e+43 6.03715e+49 1.1965e+46 0 0 1
8.05842e-07 0 0 1.68635e+48 3.61109e+48 2.38264e+56 0 0 9.28322e+43 5.22795e+49 1.1965e+46 0 0 1
9.30572e-07 0 0 2.04387e+48 3.95202e+48 2.04338e+56 0 0 1.07201e+44 4.52722e+49 1.1965e+46 0 0 1
1.07461e-06 0 0 2.45552e+48 4.34638e+48 1.76049e+56 0 0 1.23794e+44 3.92041e+49 1.1965e+46 0 0 1
1.24094e-06 0 0 2.92816e+48 4.80108e+48 1.52288e+56 0 0 1.42955e+44 3.39494e+49 1.1965e+46 0 0 1
1.43301e-06 0 0 3.46785e+48 5.32135e+48 1.32118e+56 0 0 1.65082e+44 2.93989e+49 1.1965e+46 0 0 1
1.65482e-06 0 0 4.07948e+48 5.91073e+48 1.1479e+56 0 0 1.90633e+44 2.54584e+49 1.1965e+46 0 0 1
1.91095e-06 0 0 4.76683e+48 6.57174e+48 9.97369e+55 0 0 2.2014e+44 2.20461e+49 1.1965e+46 0 0 1
2.20673e-06 0 0 5.53328e+48 7.30705e+48 8.65505e+55 0 0 2.54214e+44 1.90911e+49 1.1965e+46 0 0 1
2.5483e-06 0 0 6.383e+48 8.12079e+48 7.49468e+55 0 0 2.93561e+44 1.65322e+49 1.1965e+46 0 0 1
2.94273e-06 0 0 7.32212e+48 9.01975e+48 6.47261e+55 0 0 3.38999e+44 1.43163e+49 1.1965e+46 0 0 1
3.39821e-06 0 0 8.35984e+48 1.00142e+49 5.57403e+55 0 0 3.9147e+44 1.23974e+49 1.1965e+46 0 0 1
3.92419e-06 0 0 9.50912e+48 1.11186e+49 4.78683e+55 0 0 4.52062e+44 1.07357e+49 1.1965e+46 0 0 1
4.53158e-06 0 0 1.07873e+49 1.23515e+49 4.10027e+55 0 0 5.22033e+44 9.29676e+48 1.1965e+46 0 0 1
5.23299e-06 0 0 1.22165e+49 1.37364e+49 3.50425e+55 0 0 6.02835e+44 8.05067e+48 1.1965e+46 0 0 1
6.04296e-06 0 0 1.3824e+49 1.53014e+49 2.98911e+55 0 0 6.96143e+44 6.97159e+48 1.1965e+46 0 0 1
6.97831e-06 0 0 1.5642e+49 1.70797e+49 2.54561e+55 0 0 8.03893e+44 6.03715e+48 1.1965e+46 0 0 1
8.05842e-06 0 0 1.77083e+49 1.91093e+49 2.16498e+55 0 0 9.28321e+44 5.22795e+48 1.1965e+46 0 0 1
9.30572e-06 0 0 2.00664e+49 2.14341e+49 1.83907e+55 0 0 1.07201e+45 4.52722e+48 1.1965e+46 0 0 1
1.07461e-05 0 0 2.27667e+49 2.41045e+49 1.56043e+55 0 0 1.23794e+45 3.92041e+48 1.1965e+46 0 0 1
1.24094e-05 0 0 2.58687e+49 2.718e+49 1.32244e+55 0 0 1.42955e+45 3.39494e+48 1.1965e+46 0 0 1
1.43301e-05 0 0 2.94445e+49 3.07327e+49 1.1193e+55 0 0 1.65081e+45 2.93989e+48 1.1965e+46 0 0 1
1.65482e-05 0 0 3.35825e+49 3.48512e+49 9.46037e+54 0 0 1.90633e+45 2.54584e+48 1.1965e+46 0 0 1
1.91095e-05 0 0 3.83916e+49 3.96443e+49 7.98392e+54 0 0 2.20139e+45 2.20461e+48 1.1965e+46 0 0 1
