1.07461e-16 5.0983e+12 0 0 37659.6 0 0 0
1.24094e-16 5.79354e+12 0 0 43488.6 0 0 0
1.43301e-16 6.57011e+12 0 0 50219.7 0 0 0
1.65482e-16 7.43423e+12 0 0 57992.9 0 0 0
1.91095e-16 8.39158e+12 0 0 66969 0 0 0
2.20673e-16 9.44725e+12 0 0 77334.5 0 0 0
2.5483e-16 1.06052e+13 0 0 89304.7 0 0 0
2.94273e-16 1.18677e+13 0 0 103127 0 0 0
3.39821e-16 1.32354e+13 0 0 119090 0 0 0
3.92419e-16 1.47063e+13 0 0 137522 0 0 0
4.53158e-16 1.62755e+13 0 0 158808 0 0 0
5.23299e-16 1.79347e+13 0 0 183388 0 0 0
6.04296e-16 1.96718e+13 0 0 211773 0 0 0
6.97831e-16 2.14709e+13 0 0 244552 0 0 0
8.05842e-16 2.33123e+13 0 0 282403 0 0 0
9.30572e-16 2.51732e+13 0 0 326113 0 0 0
1.07461e-15 2.70283e+13 0 0 376589 0 0 0
1.24094e-15 2.88513e+13 0 0 434877 0 0 0
1.43301e-15 3.06173e+13 0 0 502184 0 0 0
1.65482e-15 3.23048e+13 0 0 579913 0 0 0
1.91095e-15 3.38985e+13 0 0 669668 0 0 0
2.20673e-15 3.53928e+13 0 0 773316 0 0 0
2.5483e-15 3.67939e+13 0 0 893009 0 0 0
2.94273e-15 3.81222e+13 0 0 1.03122e+06 0 0 0
3.39821e-15 3.9413e+13 0 0 1.19083e+06 0 0 0
3.92419e-15 4.07145e+13 0 0 1.37513e+06 0 0 0
4.53158e-15 4.20846e+13 0 0 1.58796e+06 0 0 0
5.23299e-15 4.35839e+13 0 0 1.83372e+06 0 0 0
6.04296e-15 4.52692e+13 0 0 2.11751e+06 0 0 0
6.97831e-15 4.71868e+13 0 0 2.44522e+06 0 0 0
8.05842e-15 4.93694e+13 0 0 2.82364e+06 0 0 0
9.30572e-15 5.18368e+13 0 0 3.26061e+06 0 0 0
1.07461e-14 5.46021e+13 0 0 3.7652e+06 0 0 0
1.24094e-14 5.76785e+13 0 0 4.34784e+06 0 0 0
1.43301e-14 6.10881e+13 0 0 5.02061e+06 0 0 0
1.65482e-14 6.48659e+13 0 0 5.79748e+06 0 0 0
1.91095e-14 6.90611e+13 0 0 6.69448e+06 0 0 0
2.20673e-14 7.37355e+13 0 0 7.73023e+06 0 0 0
2.5483e-14 7.89606e+13 0 0 8.92618e+06 0 0 0
2.94273e-14 8.4815e+13 0 0 1.0307e+07 0 0 0
3.39821e-14 9.13863e+13 0 0 1.19013e+07 0 0 0
3.92419e-14 9.87724e+13 0 0 1.37421e+07 0 0 0
4.53158e-14 1.07087e+14 0 0 1.58672e+07 0 0 0
5.23299e-14 1.16465e+14 0 0 1.83208e+07 0 0 0
6.04296e-14 1.27072e+14 0 0 2.11532e+07 0 0 0
6.97831e-14 1.39109e+14 0 0 2.4423e+07 0 0 0
8.05842e-14 1.52826e+14 0 0 2.81974e+07 0 0 0
9.30572e-14 1.68534e+14 0 0 3.25541e+07 0 0 0
1.07461e-13 1.86612e+14 0 0 3.75827e+07 0 0 0
1.24094e-13 2.0752e+14 0 0 4.33861e+07 0 0 0
1.43301e-13 2.31812e+14 0 0 5.00829e+07 0 0 0
1.65482e-13 2.60154e+14 0 0 5.78106e+07 0 0 0
1.91095e-13 2.93347e+14 0 0 6.67259e+07 0 0 0
2.20673e-13 3.32366e+14 0 0 7.70105e+07 0 0 0
2.5483e-13 3.78398e+14 0 0 8.88728e+07 0 0 0
2.94273e-13 4.32891e+14 0 0 1.02551e+08 0 0 0
3.39821e-13 4.97617e+14 0 0 1.18322e+08 0 0 0
3.92419e-13 5.74748e+14 0 0 1.36499e+08 0 0 0
4.53158e-13 6.66937e+14 0 0 1.57444e+08 0 0 0
5.23299e-13 7.77434e+14 0 0 1.8157e+08 0 0 0
6.04296e-13 9.10201e+14 0 0 2.0935e+08 0 0 0
6.97831e-13 1.07005e+15 0 0 2.41322e+08 0 0 0
8.05842e-13 1.26271e+15 0 0 2.781e+08 0 0 0
9.30572e-13 1.4948e+15 0 0 3.20379e+08 0 0 0
1.07461e-12 1.7732e+15 0 0 3.68951e+08 0 0 0
